agricultureStructureIndicator,baseFloodElevation,basementEnclosureCrawlspaceType,cancellationDateOfFloodPolicy,condominiumCoverageTypeCode,construction,crsClassCode,buildingDeductibleCode,contentsDeductibleCode,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,federalPolicyFee,ratedFloodZone,hfiaaSurcharge,houseOfWorshipIndicator,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,nonProfitIndicator,numberOfFloorsInInsuredBuilding,obstructionType,occupancyType,originalConstructionDate,originalNBDate,policyCost,policyCount,policyEffectiveDate,policyTerminationDate,policyTermIndicator,postFIRMConstructionIndicator,primaryResidenceIndicator,rateMethod,regularEmergencyProgramIndicator,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,totalInsurancePremiumOfThePolicy,cancellationVoidanceReasonCode,subsidizedRateType,iccPremium,reserveFundAssessment,communityProbationSurcharge,premiumPaymentIndicator,buildingReplacementCost,basicBuildingRate,additionalBuildingRate,basicContentsRate,AdditionalContentsRate,enclosureTypeCode,buildingDescriptionCode,insuranceToValueCode,postFirmVzoneIndicator,floodproofedIndicator,waitingPeriodType,rolloverTransferCode,endorsementEffectiveDate,propertyPurchaseDate,rentalPropertyIndicator,tenantIndicator,stateOwnedIndicator,disasterAssistanceCoverageRequiredCode,mandatoryPurchaseFlag,grandfatheringTypeCode,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,programTypeIndicator,mapPanelNumber,mapPanelSuffix,floodZoneCurrent,femaRegion,propertyState,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
False,,,,N,False,6.0,5,5,False,,,47,X,25,False,,,,False,1,,11,2003-01-01T00:00:00.000Z,2025-02-27T00:00:00.000Z,852,1,2025-02-27T00:00:00.000Z,2026-02-27T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,25000,661,,,15.0,119,,2,,,,,,,,,False,False,S,N,2025-02-27T00:00:00.000Z,,False,False,False,,False,,120230,120230,PASCO COUNTY *,False,,,,4.0,FL,Currently Unavailable,34655,12101,12101031507,121010315073,28.2,-82.7,9253a244-4eb9-410a-9e29-3bcb35649cf3
False,,,,L,False,6.0,H,H,False,,,0,A,0,False,,,,False,1,,15,,2025-04-20T00:00:00.000Z,2400,1,2025-04-20T00:00:00.000Z,2027-11-27T00:00:00.000Z,2,False,False,G,R,False,89600,0,2400,,,,0,,2,,,,,,,,,False,False,S,N,2025-10-01T00:00:00.000Z,,False,False,False,,False,,125144,125144,SARASOTA COUNTY *,False,,,,,FL,Currently Unavailable,34242,12000,,,,,b0e9b715-33d6-4cf0-9f4d-1cfcb8e6a756
False,,,,N,False,,F,1,False,,,47,AE,250,False,,630.6,636.5,False,2,,11,1991-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,3374,1,2025-12-23T00:00:00.000Z,2026-12-23T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,100000,2608,,,51.0,469,,1,,,,,,,,,False,False,,N,,,True,False,False,,False,,370310,370310,"MATTHEWS, TOWN OF",False,,,,4.0,NC,Currently Unavailable,28105,37119,37119005722,371190057221,35.2,-80.7,8a28e621-3f6e-4044-a25c-f8822f54d2fb
False,,,,N,False,,2,,False,,,47,AE,25,False,,,,False,1,,11,1957-02-15T00:00:00.000Z,2025-05-28T00:00:00.000Z,535,1,2025-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,392,,,9.0,71,,2,,,,,,,,,False,False,M,N,,,False,False,False,,False,,120222,120222,"WEST PARK, CITY OF",False,,,,4.0,FL,Currently Unavailable,33023,12011,12011100600,120111006003,26.0,-80.2,251c781b-7ae6-403a-be16-e7aacd7a21ab
False,,,,N,False,,2,1,False,,,47,AE,25,False,,,,False,1,,11,1951-01-01T00:00:00.000Z,2024-12-18T00:00:00.000Z,2554,1,2025-12-18T00:00:00.000Z,2026-12-18T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,50000,2103,,,47.0,379,,2,,,,,,,,,False,False,N,N,,,False,False,False,,False,,340259,340259,"DUNELLEN, BOROUGH OF",False,,,,2.0,NJ,Currently Unavailable,08812,34023,34023000300,340230003001,40.6,-74.5,1588e87d-78c4-446b-86ed-eec78c9d4c3a
False,,,,N,False,5.0,A,,False,,,47,AE,250,False,,,,False,1,,18,1997-01-01T00:00:00.000Z,2025-01-17T00:00:00.000Z,2427,1,2025-01-17T00:00:00.000Z,2026-01-17T00:00:00.000Z,1,False,False,RatingEngine,R,False,500000,0,1805,,,44.0,325,,2,,,,,,,,,False,False,S,N,2025-02-28T00:00:00.000Z,,True,True,False,,False,,225199,225199,JEFFERSON PARISH*,False,,,,6.0,LA,Currently Unavailable,70006,22051,22051030100,220510301001,30.0,-90.2,593e6df6-80c2-4d7f-82e1-e0e1ee16285f
False,,,,N,False,5.0,F,,False,,,47,AE,25,False,,,,False,1,,11,1993-07-01T00:00:00.000Z,2025-05-01T00:00:00.000Z,589,1,2025-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,438,,,73.0,79,,2,,,,,,,,,False,False,C,N,2025-05-01T00:00:00.000Z,,False,False,False,,False,,125129,125129,MONROE COUNTY*,False,,,,4.0,FL,Currently Unavailable,33042,12087,12087971502,120879715022,24.7,-81.4,22b98e65-9c84-4ba4-8847-c26f0b9d31ff
False,,,,L,False,9.0,H,H,False,,,0,A,0,False,,,,False,1,,15,,2025-04-25T00:00:00.000Z,2400,1,2025-04-25T00:00:00.000Z,2028-04-25T00:00:00.000Z,3,False,False,G,R,False,89600,0,2400,,,,0,,2,,,,,,,,,False,False,S,N,2025-10-01T00:00:00.000Z,,False,False,False,,False,,210127,210127,"PAINTSVILLE, CITY OF",False,,,,,KY,Currently Unavailable,41240,21000,,,,,b7eb1549-9a2d-4aa4-8e21-3f6fa64ba0af
False,,,,N,False,5.0,F,,False,,,47,AH,25,False,,9.4,11.4,False,1,,11,1977-07-01T00:00:00.000Z,2025-05-06T00:00:00.000Z,682,1,2025-05-06T00:00:00.000Z,2026-05-06T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,517,,,13.0,93,,2,,,,,,,,,False,False,N,R,2025-05-06T00:00:00.000Z,,False,False,False,,False,,120635,120635,MIAMI-DADE COUNTY*,False,,,,4.0,FL,Currently Unavailable,33186,12086,12086018901,120860189011,25.7,-80.4,9edb039f-7a70-4a05-ac3c-5871c7174364
False,,,,N,False,7.0,F,1,False,,,47,X,25,False,,,,False,1,,11,1989-12-31T00:00:00.000Z,2025-05-31T00:00:00.000Z,982,1,2025-05-31T00:00:00.000Z,2026-05-31T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,50000,771,,,17.0,139,,1,,,,,,,,,False,False,S,N,2025-05-31T00:00:00.000Z,,False,False,False,,False,,120251,120251,"PINELLAS PARK, CITY OF",False,,,,4.0,FL,Currently Unavailable,33762,12103,12103024512,121030245122,27.9,-82.7,45395206-d28e-4e1a-b0a0-dc0f28975181
False,,,,L,False,6.0,H,H,False,,,0,A,0,False,,,,False,1,,15,,2025-02-09T00:00:00.000Z,2400,1,2025-02-09T00:00:00.000Z,2027-11-27T00:00:00.000Z,2,False,False,G,R,False,89600,0,2400,,,,0,,2,,,,,,,,,False,False,S,N,2025-10-01T00:00:00.000Z,,False,False,False,,False,,120114,120114,"TAMPA, CITY OF",False,,,,,FL,Currently Unavailable,33609,12000,,,,,6fa413a2-10a2-45ac-9cbf-96361aac437c
False,,,,N,False,,F,F,False,,,47,AE,250,False,,,,False,1,,18,1989-01-01T00:00:00.000Z,2024-12-10T00:00:00.000Z,14866,1,2025-12-10T00:00:00.000Z,2026-12-10T00:00:00.000Z,1,False,False,RatingEngine,R,False,500000,500000,12347,,,75.0,2222,,2,,,,,,,,,False,False,N,N,,,False,False,False,,False,,170156,170156,"ROSEMONT, VILLAGE OF",False,,,,5.0,IL,Currently Unavailable,60018,17031,17031770700,170317707001,42.0,-87.9,ee5b23f8-4689-4b6f-831b-4089d659cc92
False,,,,N,False,6.0,F,1,False,,,47,X,25,False,,8.0,9.0,False,1,,11,1994-01-01T00:00:00.000Z,2025-05-08T00:00:00.000Z,2516,1,2025-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,2071,,,50.0,373,,2,,,,,,,,,False,False,S,N,2025-05-08T00:00:00.000Z,,False,False,False,,False,,125136,125136,"ORMOND BEACH, CITY OF",False,,,,4.0,FL,Currently Unavailable,32174,12127,12127080803,121270808032,29.3,-81.1,42af1207-36c7-4388-92dd-5b12b88acfff
False,,,,L,False,6.0,H,H,False,,,0,A,0,False,,,,False,1,,15,,2025-01-29T00:00:00.000Z,2400,1,2025-01-29T00:00:00.000Z,2027-12-10T00:00:00.000Z,2,False,False,G,R,False,89600,0,2400,,,,0,,2,,,,,,,,,False,False,S,N,2025-10-01T00:00:00.000Z,,False,False,False,,False,,120230,120230,PASCO COUNTY *,False,,,,,FL,Currently Unavailable,34638,12000,,,,,0de7aa1c-fb73-4a4c-b028-cc855130998d
False,,,,N,False,7.0,F,1,False,,,47,X,25,False,,,,False,1,,11,2024-01-01T00:00:00.000Z,2025-03-29T00:00:00.000Z,509,1,2025-03-29T00:00:00.000Z,2026-03-29T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,370,,,8.0,67,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,120004,120004,BAY COUNTY*,False,,,,4.0,FL,Currently Unavailable,32413,,12005002706,120050027062,30.3,-85.9,70d98515-0dc7-42a7-a2a0-88784ecb7927
False,,,,N,False,7.0,F,,False,,,47,X,250,False,,,,False,1,,18,2022-11-01T00:00:00.000Z,2025-01-26T00:00:00.000Z,1317,1,2025-01-26T00:00:00.000Z,2026-01-26T00:00:00.000Z,1,False,False,RatingEngine,R,False,500000,0,864,,,20.0,156,,2,,,,,,,,,False,False,S,N,,,True,False,False,,False,,450104,450104,HORRY COUNTY *,False,,,,4.0,SC,Currently Unavailable,29577,45051,45051051403,450510514033,33.7,-79.0,6958a504-7402-4d54-8629-9d1ab04de3d4
False,,,,N,False,,F,,False,,,47,AE,25,False,,,,False,1,,11,1957-01-01T00:00:00.000Z,2025-02-21T00:00:00.000Z,866,1,2025-02-21T00:00:00.000Z,2026-02-21T00:00:00.000Z,1,False,True,RatingEngine,R,False,248000,0,673,,,13.0,121,,2,,,,,,,,,False,False,S,N,2025-07-01T00:00:00.000Z,,False,False,False,,False,,370373,370373,"BURNSVILLE, TOWN OF",False,,,,4.0,NC,Currently Unavailable,28714,37199,37199960200,371999602001,35.9,-82.3,cfa581f9-78c0-4d7c-861d-7c15ac090867
False,,,,N,False,6.0,5,,False,,,47,AE,250,False,,,,False,1,,11,1939-07-01T00:00:00.000Z,2025-01-17T00:00:00.000Z,2980,1,2025-01-17T00:00:00.000Z,2026-01-17T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,0,2274,,,58.0,409,,2,,,,,,,,,False,False,C,N,2025-01-17T00:00:00.000Z,,True,False,False,,False,,120651,120651,"MIAMI BEACH, CITY OF",False,,,,4.0,FL,Currently Unavailable,33141,12086,12086003915,120860039151,25.9,-80.1,a12837db-0bd7-48bf-83fe-832bb03e14bc
False,,,,N,False,6.0,5,,False,,,47,AE,25,False,,,,False,1,,11,1962-01-01T00:00:00.000Z,2024-12-03T00:00:00.000Z,1220,1,2025-12-03T00:00:00.000Z,2026-12-03T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,973,,,23.0,175,,1,,,,,,,,,False,False,N,N,,,False,False,False,,False,,480296,480296,"HOUSTON, CITY OF",False,,,,6.0,TX,Currently Unavailable,77038,48201,48201533500,482015335002,29.9,-95.4,93461991-4b55-4035-8d37-f3a6874888bc
False,,,,N,False,8.0,5,,False,,,47,X,25,False,,,,False,2,,11,2020-01-01T00:00:00.000Z,2025-06-07T00:00:00.000Z,1388,1,2025-06-07T00:00:00.000Z,2026-06-07T00:00:00.000Z,1,False,True,RatingEngine,R,False,238000,0,1115,,,24.0,201,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,120035,120035,"DAVIE, TOWN OF",False,,,,4.0,FL,Currently Unavailable,33314,12011,12011070601,120110706012,26.1,-80.2,868ce0ba-710c-4c1f-b955-f4528c2e847a
False,,,,N,False,6.0,F,1,False,,,47,X,25,False,,,,False,1,,11,1980-01-01T00:00:00.000Z,2025-03-08T00:00:00.000Z,620,1,2025-03-08T00:00:00.000Z,2026-03-08T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,464,,,10.0,84,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,485454,485454,"ARLINGTON, CITY OF",False,,,,6.0,TX,Currently Unavailable,76016,48439,48439121609,484391216093,32.7,-97.2,87c87e2c-d466-4f3d-9723-3e0868ac0966
False,,,,N,False,7.0,F,1,False,,,47,X,25,False,,,,False,2,,11,1985-07-01T00:00:00.000Z,2025-05-29T00:00:00.000Z,898,1,2025-05-29T00:00:00.000Z,2026-05-29T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,700,,,17.0,126,,1,,,,,,,,,False,False,S,N,2025-06-18T00:00:00.000Z,,False,False,False,,False,,120195,120195,"BOCA RATON, CITY OF",False,,,,4.0,FL,Currently Unavailable,33431,12099,12099007202,120990072022,26.4,-80.1,870a7c0b-e2a4-4a83-80a2-2293a913f5b1
False,,,,U,False,7.0,F,1,False,,,47,AE,250,False,,,,False,2,,16,1982-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,722,1,2025-02-01T00:00:00.000Z,2026-02-01T00:00:00.000Z,1,False,False,RatingEngine,R,False,200000,6000,360,,,,65,,1,,,,,,,,,False,False,S,N,,,True,False,False,,False,,510104,510104,"NORFOLK, CITY OF",False,,,,3.0,VA,Currently Unavailable,23503,51710,51710000400,517100004001,37.0,-76.3,90818d76-8704-411d-9762-6f5e13483ed3
False,,,,N,False,6.0,5,,False,,,47,AE,250,False,,,,False,1,,11,1964-01-01T00:00:00.000Z,2025-02-28T00:00:00.000Z,1342,1,2025-02-28T00:00:00.000Z,2026-02-28T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,0,886,,,22.0,159,,1,,,,,,,,,False,False,C,N,,,False,False,False,,False,,060413,060413,VENTURA COUNTY *,False,,,,9.0,CA,Currently Unavailable,91320,06111,06111006000,061110060002,34.2,-118.9,aa6d9167-c9d9-4be8-a395-5d6913898311
False,,,2025-01-01T00:00:00.000Z,N,False,7.0,F,1,False,,,47,AE,25,False,,,,False,1,,11,1959-07-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,1057,1,2025-01-01T00:00:00.000Z,2026-01-01T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,835,04,,38.0,150,,1,,,,,,,,,False,False,S,N,2025-01-01T00:00:00.000Z,,False,False,False,,False,,120055,120055,"POMPANO BEACH, CITY OF",False,,,,4.0,FL,Currently Unavailable,33060,12011,12011030902,120110309021,26.2,-80.1,7f8203f6-ad63-4b25-a8c1-e918fc3a9945
False,,,,N,False,6.0,F,1,False,,,47,AE,250,False,,5.1,8.1,False,1,,11,2002-01-01T00:00:00.000Z,2024-02-04T00:00:00.000Z,7450,1,2025-04-05T00:00:00.000Z,2026-04-05T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,100000,6062,,,75.0,1091,,2,,,,,,,,,False,False,N,T,2025-07-03T00:00:00.000Z,,False,False,False,,False,,125095,125095,"CAPE CORAL, CITY OF",False,,,,4.0,FL,Currently Unavailable,33914,12071,12071010422,120710104222,26.6,-82.0,7e0e2291-3518-4d05-9a30-2cfa76d7d2fe
False,,,,N,False,6.0,F,1,False,,,47,X,250,False,,,,False,1,,11,1979-07-01T00:00:00.000Z,2024-03-26T00:00:00.000Z,731,1,2025-03-26T00:00:00.000Z,2026-03-26T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,12000,368,,,8.0,66,,1,,,,,,,,,False,False,N,R,,,False,False,False,,False,,120192,120192,PALM BEACH COUNTY *,False,,,,4.0,FL,Currently Unavailable,33418,12099,12099007834,120990078341,26.9,-80.1,2ee3fc41-917a-4737-94f6-2f156ee240dd
False,,,,N,False,6.0,2,1,False,,,47,AE,25,False,,,,False,1,,11,1965-01-01T00:00:00.000Z,2025-02-21T00:00:00.000Z,1774,1,2025-02-21T00:00:00.000Z,2026-02-21T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,1442,,,40.0,260,,1,,,,,,,,,False,False,M,N,,,False,False,False,,False,,125105,125105,"FORT LAUDERDALE, CITY OF",False,,,,4.0,FL,Currently Unavailable,33308,12011,12011040203,120110402031,26.2,-80.1,6cf7af9f-32ba-482c-847e-6d79a0746732
False,,,,N,False,,D,,False,,,47,A,250,False,,,,False,1,,18,1980-01-01T00:00:00.000Z,2025-03-03T00:00:00.000Z,3843,1,2025-03-03T00:00:00.000Z,2026-03-03T00:00:00.000Z,1,False,False,RatingEngine,R,False,257000,0,3005,,,56.0,541,,1,,,,,,,,,False,False,C,N,,,False,False,False,,False,,421052,421052,"BETHEL, TOWNSHIP OF",False,,,,3.0,PA,Currently Unavailable,17067,42011,42011010100,420110101002,40.5,-76.3,664379ca-d3bd-4951-ac86-eecf3f989151
False,,,,N,False,6.0,F,1,False,,,47,X,250,False,,,,False,1,,11,2017-01-01T00:00:00.000Z,2025-03-21T00:00:00.000Z,1220,1,2025-03-21T00:00:00.000Z,2026-03-21T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,100000,782,,,18.0,141,,1,,,,,,,,,False,False,S,N,2025-03-21T00:00:00.000Z,,True,True,False,,False,,120110,120110,HERNANDO COUNTY *,False,,,,4.0,FL,Currently Unavailable,34609,12053,12053040908,120530409081,28.5,-82.5,ab5ba1ba-4637-4305-b748-5a9c264b0140
False,,,,N,False,9.0,5,5,False,,,47,AE,25,False,,,,False,1,,11,1958-12-31T00:00:00.000Z,2025-01-02T00:00:00.000Z,1416,1,2025-01-02T00:00:00.000Z,2026-01-02T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,1139,,,28.0,205,,2,,,,,,,,,False,False,M,N,,,False,False,False,,False,,125125,125125,"LIGHTHOUSE POINT, CITY OF",False,,,,4.0,FL,Currently Unavailable,33064,12011,12011030100,120110301004,26.3,-80.1,cdfb2303-e0f4-4852-9252-3920da353fe0
False,,,,N,False,5.0,5,5,False,,,47,AE,25,False,,,,False,1,,11,1970-01-01T00:00:00.000Z,2023-05-23T00:00:00.000Z,707,1,2025-05-23T00:00:00.000Z,2026-05-23T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,66000,538,,,41.0,97,,2,,,,,,,,,False,False,N,R,,,False,False,False,,False,,225199,225199,JEFFERSON PARISH*,False,,,,6.0,LA,Currently Unavailable,70001,22051,22051028400,220510284002,30.0,-90.2,8505568c-b27b-4665-a42d-257b33ef4e10
False,,,,U,False,6.0,1,1,False,,,47,AE,250,False,,,,False,3,,16,2025-01-01T00:00:00.000Z,2025-05-10T00:00:00.000Z,659,1,2025-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,1,False,False,RatingEngine,R,False,80000,25000,307,,,,55,,1,,,,,,,,,False,False,S,N,,,True,False,False,,False,,120279,120279,"NORTH PORT, CITY OF",False,,,,4.0,FL,Currently Unavailable,34293,12115,12115002733,121150027331,27.0,-82.3,da025d4f-73fe-4f71-9fb7-7a04d4e4a3b8
False,,,,N,False,3.0,F,1,False,,,47,A99,25,False,,,,False,1,,11,1979-01-01T00:00:00.000Z,2011-06-30T00:00:00.000Z,792,1,2025-06-30T00:00:00.000Z,2026-06-30T00:00:00.000Z,1,False,True,RatingEngine,R,False,200000,80000,610,,,15.0,110,,2,,,,,,,,,False,False,N,Z,,,False,False,False,,False,,060266,060266,"SACRAMENTO, CITY OF",False,,,,9.0,CA,Currently Unavailable,95834,06067,06067007021,060670070211,38.6,-121.5,0811e6ab-ed50-4e16-be27-39783e5e696f
False,,,,N,False,,E,E,False,,,47,X,250,False,,,,False,1,,18,2000-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,6223,1,2025-12-31T00:00:00.000Z,2026-12-31T00:00:00.000Z,1,False,False,RatingEngine,R,True,500000,500000,5022,,,75.0,904,,1,,,,,,,,,False,False,N,N,2025-12-31T00:00:00.000Z,,True,False,False,,False,,390306,390306,KNOX COUNTY *,False,,,,5.0,OH,Currently Unavailable,43050,39083,39083007000,390830070001,40.3,-82.6,0ed0653b-855a-43c7-b4a7-d1f9ae2b81ee
False,,,,N,False,9.0,2,,False,,,47,AH,250,False,,,,False,1,,11,1961-07-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,859,1,2025-02-01T00:00:00.000Z,2026-02-01T00:00:00.000Z,1,False,False,RatingEngine,R,False,102000,0,476,,,10.0,86,,2,,,,,,,,,False,False,S,N,2025-02-01T00:00:00.000Z,,True,False,False,,False,,120049,120049,"NORTH LAUDERDALE, CITY OF",False,,,,4.0,FL,Currently Unavailable,33319,12011,12011060107,120110601072,26.2,-80.2,b71f44d3-650e-4892-a9b7-1a39dc54f40c
False,,,,N,False,3.0,5,,False,,,47,A99,25,False,,,,False,1,,11,2002-12-31T00:00:00.000Z,2025-05-07T00:00:00.000Z,630,1,2025-05-07T00:00:00.000Z,2026-05-07T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,473,,,11.0,85,,2,,,,,,,,,False,False,C,N,2025-05-07T00:00:00.000Z,,False,False,False,,False,,060266,060266,"SACRAMENTO, CITY OF",False,,,,9.0,CA,Currently Unavailable,95835,06067,06067007105,060670071052,38.7,-121.5,ef4813bf-307b-4098-8369-82952ac24b2e
False,,,,N,False,,F,,False,,,47,A,250,False,,,,False,1,,18,1999-01-01T00:00:00.000Z,2025-05-15T00:00:00.000Z,731,1,2025-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,1,False,False,RatingEngine,R,False,500000,0,368,,,7.0,66,,2,,,,,,,,,False,False,C,N,,,False,False,False,,False,,720000,720000,"PUERTO RICO, COMMONWEALTH OF",False,,,,2.0,PR,Currently Unavailable,00754,72129,72129220200,721292202002,18.2,-66.0,8ea157e9-48f5-43d5-9216-ad7994377038
False,,,,N,False,8.0,F,,False,,,47,X,25,False,,,,False,2,,11,1991-01-01T00:00:00.000Z,2025-01-08T00:00:00.000Z,476,1,2025-01-08T00:00:00.000Z,2026-01-08T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,342,,,7.0,62,,1,,,,,,,,,False,False,M,N,,,False,False,False,,False,,120328,120328,"SUNRISE, CITY OF",False,,,,4.0,FL,Currently Unavailable,33323,12011,12011060120,120110601202,26.1,-80.3,050031f7-ac59-48f7-8a18-3d9bcc53cf9b
False,,,,N,False,3.0,2,2,False,,,47,X,25,False,,,,False,1,,11,1984-01-01T00:00:00.000Z,2025-04-11T00:00:00.000Z,586,1,2025-04-11T00:00:00.000Z,2026-04-11T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,436,,,11.0,78,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,125139,125139,PINELLAS COUNTY *,False,,,,4.0,FL,Currently Unavailable,34683,12103,12103027208,121030272084,28.1,-82.7,ab8345e4-08eb-44a4-8dd0-b7b385303f32
False,,,,N,False,8.0,2,1,False,,,47,X,25,False,,,,False,1,,11,1948-01-01T00:00:00.000Z,2025-01-20T00:00:00.000Z,556,1,2025-01-20T00:00:00.000Z,2026-01-20T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,410,,,9.0,74,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,375351,375351,"GREENSBORO, CITY OF",False,,,,4.0,NC,Currently Unavailable,27403,37081,37081012505,370810125053,36.1,-79.8,fdf81f4d-44d9-46c1-8c0c-76934d28c3c8
False,,,,N,False,7.0,2,,False,,,47,X,25,False,,,,False,1,,11,1970-01-01T00:00:00.000Z,2025-03-31T00:00:00.000Z,848,1,2025-03-31T00:00:00.000Z,2026-03-31T00:00:00.000Z,1,False,True,RatingEngine,R,False,150000,0,658,,,14.0,118,,2,,,,,,,,,False,False,C,N,,,False,False,False,,False,,120251,120251,"PINELLAS PARK, CITY OF",False,,,,4.0,FL,Currently Unavailable,33782,12103,12103024905,121030249052,27.9,-82.7,5106bca2-e25e-4e4b-a2c6-dbf286aece0a
False,,,,N,False,6.0,2,1,False,,,47,X,25,False,,,,False,1,,11,1966-01-01T00:00:00.000Z,2025-03-14T00:00:00.000Z,1171,1,2025-03-14T00:00:00.000Z,2026-03-14T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,931,,,22.0,168,,2,,,,,,,,,False,False,S,N,2025-03-14T00:00:00.000Z,,False,False,False,,False,,080024,080024,"BOULDER, CITY OF",False,,,,8.0,CO,Currently Unavailable,80303,08013,08013012501,080130125011,40.0,-105.2,ed46bde1-8cf2-4dcf-901d-33d9ca89d0cf
False,,,,N,False,6.0,5,5,False,,,47,AE,250,False,,,,False,1,,11,1955-01-01T00:00:00.000Z,2025-01-24T00:00:00.000Z,846,1,2025-01-24T00:00:00.000Z,2026-01-24T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,10000,465,,,13.0,84,,1,,,,,,,,,False,False,M,N,,,True,True,False,,False,,125105,125105,"FORT LAUDERDALE, CITY OF",False,,,,4.0,FL,Currently Unavailable,33312,12011,12011043001,120110430011,26.1,-80.2,198b782f-d13b-44eb-8220-57492510b2e5
False,,,,N,False,7.0,5,2,False,,,47,A,25,False,,,,False,1,,11,1949-12-31T00:00:00.000Z,2025-02-19T00:00:00.000Z,1792,1,2025-02-19T00:00:00.000Z,2026-02-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,25000,1458,,,27.0,262,,1,,,,,,,,,False,False,C,N,2025-05-01T00:00:00.000Z,,False,False,False,,False,,060337,060337,SANTA CLARA COUNTY*,False,,,,9.0,CA,Currently Unavailable,95125,06085,06085502202,060855022022,37.3,-121.9,dc4501ec-c5dc-49e1-8f9f-fb5e7710ea4d
False,,,,N,False,6.0,2,1,False,,,47,X,25,False,,,,False,2,,11,1920-01-01T00:00:00.000Z,2025-06-19T00:00:00.000Z,539,1,2025-06-19T00:00:00.000Z,2026-06-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,396,,,9.0,71,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,125148,125148,"ST. PETERSBURG, CITY OF",False,,,,4.0,FL,Currently Unavailable,33701,12103,12103023602,121030236021,27.8,-82.6,ca9483f8-3c34-4bbd-9cce-39f734d9cf07
False,,,,N,False,6.0,5,,False,,,47,X,250,False,,,,False,2,,11,1922-12-31T00:00:00.000Z,2025-06-11T00:00:00.000Z,1743,1,2025-06-11T00:00:00.000Z,2026-06-11T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,0,1225,,,29.0,221,,1,,,,,,,,,False,False,S,N,,,True,False,False,,False,,125132,125132,"NEW SMYRNA BEACH, CITY OF",False,,,,4.0,FL,Currently Unavailable,32168,12127,12127082802,121270828021,29.0,-80.9,d4b15057-9130-4a3a-84da-f90f03801de3
False,,,,N,False,8.0,F,1,False,,,47,X,25,False,,,,False,2,,11,1994-01-01T00:00:00.000Z,2025-05-30T00:00:00.000Z,641,1,2025-05-30T00:00:00.000Z,2026-05-30T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,482,,,10.0,87,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,370028,370028,"SOUTHPORT, CITY OF",False,,,,4.0,NC,Currently Unavailable,28461,37019,37019020305,370190203053,33.9,-78.0,a863f06b-7f28-40ca-8756-0aae63215b8b
